graph_id,label
401,"1218.1489,4747.1753,153.16878,492.3748,109.67442,414.83255,243.67113"
402,"183.78152,4788.2383,264.98654,626.76874,456.6969,207.90083,64.6908"
403,"782.54645,659.314,289.08115,801.53015,395.07556,588.3912,358.19562"
404,"779.46075,183.20839,442.2293,879.11005,223.28241,714.0859,253.66972"
405,"323.8221,356.10153,310.6627,181.76517,629.3059,777.70105,186.3435"
406,"600.1563,213.10352,1178.2465,697.1324,63.562706,556.0288,276.53973"
407,"260.58774,522.2064,159.98769,736.81464,171.96626,63.802845,675.2124"
408,"731.7455,601.8629,1341.2448,353.00354,216.1856,137.45624,443.9863"
409,"65.30687,4521.6294,459.86487,448.5836,790.546,3327.2231,336.66998"
410,"310.2825,199.03917,189.41858,267.71518,985.9302,681.722,766.4869"
411,"68.42651,569.8875,928.9674,234.2519,60.94234,1177.3755,240.9547"
412,"1764.9291,1529.8367,562.12897,838.99506,386.83368,187.67531,61.16456"
413,"136.70316,561.0815,271.6666,133.70604,249.38293,118.99422,77.882195"
414,"3146.349,692.6009,798.79553,215.17107,953.3,472.44803,287.6726"
415,"290.87524,637.3918,198.51942,230.93279,122.75257,249.2569,308.12152"
416,"478.3343,62.95908,3126.5735,384.79123,291.8114,229.47522,122.29178"
417,"557.1664,175.87093,611.6844,225.57831,931.426,217.90082,358.52304"
418,"180.22542,315.47537,357.74075,310.65213,144.29495,121.13415,98.69148"
419,"851.62726,649.60016,500.45648,564.1814,477.08044,992.5321,124.37414"
420,"281.56857,498.62216,518.9856,624.4744,163.73793,217.18651,938.87976"
421,"594.7555,2391.7852,962.143,657.67645,790.3596,2481.1929,1681.6619"
422,"187.02802,1926.4617,5890.484,425.0393,179.95949,457.9228,105.892365"
423,"467.06543,1954.3647,316.28253,391.85068,880.70325,271.2022,1009.33136"
424,"2751.27,536.5446,566.2654,432.73697,61.743977,243.58488,215.89958"
425,"243.00429,5970.489,169.19846,1089.9342,398.37778,252.9882,65.466805"
426,"311.6364,226.79453,436.15775,203.18123,2960.128,65.308914,755.4958"
427,"293.4009,827.9626,354.7638,289.17984,145.63495,108.21243,315.05563"
428,"560.29755,978.27423,262.13382,759.77295,477.82343,1219.1183,63.34001"
429,"374.77744,346.06442,187.69917,316.93994,534.2925,650.1946,2266.1206"
430,"2919.7153,1896.5687,2002.4504,159.59628,713.01544,79.61752,301.85095"
431,"756.5616,76.317444,1190.5952,296.57175,529.2578,309.64438,360.45206"
432,"732.66327,113.71181,271.12418,2533.4688,163.18427,753.31,1209.7439"
433,"1478.4369,146.11986,811.4566,503.03046,291.36884,886.7189,65.22813"
434,"2006.9628,944.2822,2289.1147,174.98814,63.49896,83.0855,755.0653"
435,"513.4089,241.41026,217.19054,1465.8739,119.565216,372.475,249.69539"
436,"264.25754,1386.0645,205.00162,120.41409,419.3649,425.6197,387.61203"
437,"172.57166,748.83124,345.57675,97.65726,395.10892,164.57138,581.5302"
438,"1515.7928,240.21062,557.39197,244.07475,686.9631,503.62112,485.0732"
439,"411.56808,1207.0299,486.57318,261.1033,131.63968,110.73179,736.199"
440,"686.85913,2033.8429,2550.3115,580.79626,220.13817,1777.8121,97.48383"
441,"372.1971,13-1.08112,144.0446,994.23016,400.63205,374.67776,113.49803"
442,"917.2282,754.31506,497.49274,1700.4042,687.7639,711.1459,445.9214"
443,"858.62463,4616.195,728.28613,302.3911,800.21576,356.58035,1210.4456"
444,"1093.8081,631.8704,534.02216,411.08102,818.154,323.57797,84.394035"
445,"753.72845,245.77632,1551.3412,166.81508,381.0289,874.7332,406.76434"
446,"451.19223,55.83848,255.84596,509.83517,1209.6777,66.20281,394.41208"
447,"278.10385,2119.481,1258.7781,3010.8025,84.23357,413.48907,121.56322"
448,"835.8153,166.07655,1494.9205,502.64243,1113.1132,316.816,326.9847"
449,"266.13333,2662.6382,1255.819,822.16644,544.6693,1453.2079,196.2383"
450,"1828.0116,250.49397,116-1.012,1248.4862,962.0359,124.67017,192.46109"
451,"376.98697,472.44556,368.98587,2918.4238,8055.301,1263.5203,436.24225"
452,"1047.7776,272.28903,359.25473,2697.1934,668.0751,342.37976,447.26822"
453,"1200.6652,197.79933,743.7972,194.10536,118.41054,1864.6648,138.59604"
454,"1142.8953,335.10373,368.7936,1322.1473,683.9465,4814.298,721.39465"
455,"551.8728,727.9082,156.51894,315.56323,1428.7844,409.90723,282.86588"
456,"1284.4833,232.56273,236.22888,407.12708,783.6902,451.9359,2912.4873"
457,"164-1.0443,226.54597,67.89278,624.4252,6761.9575,101.180176,739.1966"
458,"1615.5194,378.88693,1924.9291,883.9216,224.72409,154.11864,391.2474"
459,"4593.7944,318.6482,761.7666,671.91473,329.94736,162.91644,1498.6493"
460,"300.81973,172.69066,931.48236,7428.9043,63.9041,881.25696,3300.1396"
461,"428.97443,170.15147,794.9403,155.93178,1924.3152,483.80243,730.1998"
462,"7301.1978,159.87912,5119.973,506.0577,426.31323,993.3492,462.54773"
463,"117.00389,369.35138,146.99744,594.61273,690.27075,525.1632,1402.114"
464,"2961.5637,848.12335,593.6502,229.447,365.82672,588.23376,205.45973"
465,"1006.68085,89.04735,363.52835,404.27493,118.07147,165.81543,469.28543"
466,"832.25464,276.16647,235.26009,308.61258,131.63351,439.5536,285.4441"
467,"124.467445,190.58253,130.62599,1374.886,329.47342,826.86676,213.23688"
468,"664.50714,1307.0692,207.37764,213.79308,556.5762,350.25238,184.45764"
469,"442.15567,731.55524,155.58151,1983.2335,93.04985,195.7696,1489.7842"
470,"61.335426,124.08165,690.962,404.03702,468.9535,318.46494,1783.7373"
471,"70.915215,2041.9866,1201.4722,911.4615,3055.0579,353.78555,716.7097"
472,"350.72574,306.75397,1101.9369,2248.6677,65.228836,452.01303,1785.826"
473,"413.12973,2036.5382,211.19563,942.72815,1359.004,247.56921,375.18906"
474,"306.0934,345.09262,563.0527,561.26776,125.035255,348.9828,334.8541"
475,"162.36794,583.52277,419.9948,372.50217,1414.1356,96.28223,160.78186"
476,"441.2875,173.16002,287.11288,734.55707,67.93621,2935.8545,1964.812"
477,"475.10776,204.1804,561.0624,537.3033,298.8556,140.59596,496.77377"
478,"347.6628,3149.195,973.1071,70.11023,79.06895,242.20491,419.74063"
479,"850.1106,1519.347,475.73633,344.94357,1123.0588,2535.976,304.52603"
480,"2172.7935,435.4763,131.57318,448.38547,102.18981,713.2959,888.5681"
481,"184.06926,1662.1588,376.5564,73.337845,81.39115,408.5443,3661.6548"
482,"1326.0221,105.32823,436.26767,243.48973,519.3711,535.428,355.17664"
483,"721.04376,362.62704,225.28607,550.1788,531.5934,491.47458,718.374"
484,"1337.4083,1954.8058,1565.4565,611.88165,293.39526,483.8355,509.45996"
485,"339.28708,340.67746,1271.4794,807.7581,1200.767,195.65796,2614.4631"
486,"2389.287,124.754265,426.2786,341.43448,551.8576,465.05096,583.1773"
487,"453.8478,309.0036,953.6286,320.15216,1170.6025,250.19643,392.78354"
488,"116.78555,139.6516,272.51273,4241.0024,485.53342,838.6432,365.89825"
489,"2976.271,321.76083,1639.2928,276.25497,266.10074,482.53235,72.10306"
490,"581.8637,100.9614,796.3797,131.48015,537.6202,81.0887,386.62103"
491,"300.78134,810.2074,253.86086,443.5446,360.33557,284.59753,364.1508"
492,"401.74142,608.1773,794.52484,61.21871,660.32733,1754.652,885.7341"
493,"1367.5306,192.0763,549.8234,225.57399,275.43884,612.9002,381.8252"
494,"193.71068,1524.4296,226.26733,60.478264,1054.8668,132.87816,80.31965"
495,"455.42975,76.66512,2216.491,329.91333,65.20334,159.50714,390.2593"
496,"276.41946,1457.1483,641.34644,54.53468,355.57736,423.9704,629.2387"
497,"380.14407,681.74146,84-1.0876,262.8873,498.37036,149.32213,105.58408"
498,"551.65826,362.85922,2935.8037,224.09744,762.068,609.4446,491.55573"
499,"434.66605,315.68634,261.79575,73.43516,1464.1168,654.9106,249.69667"
500,"341.70496,188.96686,403.8936,-1,-1,-1,-1"
501,"4444.825,340.62335,2276.3625,-1,-1,-1,-1"
502,"5735.712,633.20197,380.50958,-1,-1,-1,-1"
503,"613.53864,119.11222,238.51268,-1,-1,-1,-1"
504,"1278.6904,2608.5334,337.3152,-1,-1,-1,-1"
505,"3205.585,404.92624,5930.934,-1,-1,-1,-1"
506,"922.61755,169.20705,283.06662,-1,-1,-1,-1"
507,"3626.462,724.621,231.12805,-1,-1,-1,-1"
508,"389.39206,1737.0651,328.74377,-1,-1,-1,-1"
509,"258.35736,208.60107,299.05658,-1,-1,-1,-1"
510,"2121.9602,142.54051,403.9107,-1,-1,-1,-1"
511,"165.14607,1750.2036,118.934975,-1,-1,-1,-1"
512,"2274.764,108.074425,458.22287,-1,-1,-1,-1"
513,"9822.558,170.49179,114.92013,-1,-1,-1,-1"
514,"4022.7678,461.33902,1575.1627,-1,-1,-1,-1"
515,"510.27182,1132.3497,292.52902,-1,-1,-1,-1"
516,"4369.654,1007.549,278.3422,-1,-1,-1,-1"
517,"229.35043,1225.485,890.6662,-1,-1,-1,-1"
518,"499.08847,406.2108,263.46335,-1,-1,-1,-1"
519,"5809.4053,1090.8024,166.32321,-1,-1,-1,-1"
520,"415.78265,197.39816,487.7992,-1,-1,-1,-1"
521,"1424.4241,714.3612,818.29333,-1,-1,-1,-1"
522,"188.11699,6022.164,707.87744,-1,-1,-1,-1"
523,"1157.2709,173.28073,395.4391,-1,-1,-1,-1"
524,"1099.8462,1485.773,322.12067,-1,-1,-1,-1"
525,"493.73386,216.46832,425.76495,-1,-1,-1,-1"
526,"7526.339,235.05983,741.37823,-1,-1,-1,-1"
527,"1397.6223,4052.7285,288.91788,-1,-1,-1,-1"
528,"320.37555,341.47162,406.94806,-1,-1,-1,-1"
529,"973.07526,257.5111,2471.741,-1,-1,-1,-1"
530,"720.89795,509.22464,984.00775,-1,-1,-1,-1"
531,"800.77765,1002.56866,157.38585,-1,-1,-1,-1"
532,"232.00348,120.548325,479.185,-1,-1,-1,-1"
533,"274.18176,628.8374,56.987,-1,-1,-1,-1"
534,"5887.326,165.89883,484.8961,-1,-1,-1,-1"
535,"377.5959,2663.6863,280.2926,-1,-1,-1,-1"
536,"539.55457,312.95828,332.53082,-1,-1,-1,-1"
537,"466.9017,2716.32,198.86162,-1,-1,-1,-1"
538,"1941.8898,805.5334,405.057,-1,-1,-1,-1"
539,"1182.9414,596.9407,197.76746,-1,-1,-1,-1"
540,"3045.458,420.33463,233.0197,-1,-1,-1,-1"
541,"74.79302,274.34818,150.51727,-1,-1,-1,-1"
542,"1089.7644,801.48254,253.27559,-1,-1,-1,-1"
543,"3724.1523,3957.0503,5099.024,-1,-1,-1,-1"
544,"1627.6737,706.5885,627.0894,-1,-1,-1,-1"
545,"611.8699,553.58093,378.68527,-1,-1,-1,-1"
546,"643.2803,294.44366,451.6768,-1,-1,-1,-1"
547,"61-1.0394,2145.2275,5241.7886,-1,-1,-1,-1"
548,"2861.3577,456.68835,1207.0967,-1,-1,-1,-1"
549,"1554.6296,312.75015,384.1916,-1,-1,-1,-1"
550,"55.902473,315.77588,639.74835,-1,-1,-1,-1"
551,"3840.6504,1457.1831,92.45087,-1,-1,-1,-1"
552,"4394.258,839.87213,405.30017,-1,-1,-1,-1"
553,"181.11299,1189.2255,3683.7842,-1,-1,-1,-1"
554,"1037.8108,459.161,122.46146,-1,-1,-1,-1"
555,"204.47272,773.0835,283.4352,-1,-1,-1,-1"
556,"390.82846,3784.8093,492.18433,-1,-1,-1,-1"
557,"545.4208,533.0722,2072.1028,-1,-1,-1,-1"
558,"249.30328,206.93411,941.48346,-1,-1,-1,-1"
559,"10227.72,109.69116,1188.7332,-1,-1,-1,-1"
560,"971.9493,3619.0293,111.17797,-1,-1,-1,-1"
561,"159.37123,5582.577,551.763,-1,-1,-1,-1"
562,"366.7367,149.76808,859.30835,-1,-1,-1,-1"
563,"695.1624,10923.139,1957.3049,-1,-1,-1,-1"
564,"1449.0065,1908.6516,271.0461,-1,-1,-1,-1"
565,"848.35376,1520.6646,816.0781,-1,-1,-1,-1"
566,"658.86633,5719.6006,988.0568,-1,-1,-1,-1"
567,"2978.0676,1181.8304,103.18199,-1,-1,-1,-1"
568,"449.7954,379.7383,458.36044,-1,-1,-1,-1"
569,"238.43848,845.10516,796.1177,-1,-1,-1,-1"
570,"473.73303,282.9207,429.22354,-1,-1,-1,-1"
571,"127.64136,2929.0596,1184.8143,-1,-1,-1,-1"
572,"231.56184,155.16144,331.31662,-1,-1,-1,-1"
573,"264.31583,813.85034,86.76962,-1,-1,-1,-1"
574,"970.8229,2781.5808,1902.6857,-1,-1,-1,-1"
575,"305.70102,3676.1616,76.57924,-1,-1,-1,-1"
576,"718.50085,1435.6189,236.56389,-1,-1,-1,-1"
577,"871.7077,1882.7278,836.88934,-1,-1,-1,-1"
578,"2705.2283,290.51096,849.3719,-1,-1,-1,-1"
579,"245.52632,627.8957,933.8857,-1,-1,-1,-1"
580,"1846.2308,987.2381,230.9457,-1,-1,-1,-1"
581,"271.5278,430.1212,270.8597,-1,-1,-1,-1"
582,"314.0045,724.5583,732.50934,-1,-1,-1,-1"
583,"932.88586,399.31277,456.9275,-1,-1,-1,-1"
584,"1076.421,5320.794,3631.2498,-1,-1,-1,-1"
585,"628.13116,781.36914,360.51096,-1,-1,-1,-1"
586,"245.82933,648.45575,217.40752,-1,-1,-1,-1"
587,"242.53845,434.31247,1417.8921,-1,-1,-1,-1"
588,"500.99805,542.63336,220.1779,-1,-1,-1,-1"
589,"1222.0155,726.7024,3370.2744,-1,-1,-1,-1"
590,"1157.4131,303.9551,707.04803,-1,-1,-1,-1"
591,"130.39488,700.72266,320.97284,-1,-1,-1,-1"
592,"4680.428,81.82808,442.35745,-1,-1,-1,-1"
593,"458.89252,665.90015,191.96489,-1,-1,-1,-1"
594,"405.0614,1495.7521,1223.653,-1,-1,-1,-1"
595,"938.9005,131.89597,608.6938,-1,-1,-1,-1"
596,"1580.3572,419.81747,1326.0048,-1,-1,-1,-1"
597,"1868.248,198.91437,513.5834,-1,-1,-1,-1"
598,"553.0475,786.60345,2035.2372,-1,-1,-1,-1"
599,"1132.128,427.48563,221.46333,-1,-1,-1,-1"
600,"964.1715,550.12274,463.07834,556.99744,-1,-1,-1"
601,"223.15936,241.56474,907.6317,2174.6685,-1,-1,-1"
602,"539.8234,133.6827,161.5364,373.86447,-1,-1,-1"
603,"133.42133,2049.466,928.0281,106.07736,-1,-1,-1"
604,"712.7297,98.20476,482.39218,1300.8822,-1,-1,-1"
605,"365.47702,218.12589,569.7935,3418.0369,-1,-1,-1"
606,"906.88965,385.4166,183.21481,240.52965,-1,-1,-1"
607,"931.802,92.085434,313.3085,158.48311,-1,-1,-1"
608,"551.122,309.19412,1594.0741,500.17133,-1,-1,-1"
609,"438.99603,378.43716,2043.0907,279.6324,-1,-1,-1"
610,"2024.4645,490.97266,1059.3885,131.05972,-1,-1,-1"
611,"156.74315,518.5597,40-1.05798,207.02617,-1,-1,-1"
612,"1002.64056,133.72939,139.38635,169.63646,-1,-1,-1"
613,"519.24786,399.50815,432.13113,785.2778,-1,-1,-1"
614,"2970.1472,955.6938,651.32794,1505.0834,-1,-1,-1"
615,"154.90678,5334.458,5420.823,1994.1598,-1,-1,-1"
616,"203.54787,1134.9204,210.39748,1384.923,-1,-1,-1"
617,"1543.4551,4617.5073,1194.371,2510.7075,-1,-1,-1"
618,"4676.6836,1301.8689,62.65452,202.47392,-1,-1,-1"
619,"625.4859,2137.2065,142.696,215.30199,-1,-1,-1"
620,"1247.0757,344.8148,670.43256,333.5745,-1,-1,-1"
621,"403.29977,69.468475,2132.368,174.78383,-1,-1,-1"
622,"1876.8173,733.3347,1174.5936,1234.958,-1,-1,-1"
623,"316.38275,3539.729,138.28798,117.9234,-1,-1,-1"
624,"94.04502,624.3089,498.2759,1546.788,-1,-1,-1"
625,"1579.7018,99.86147,447.88577,277.51486,-1,-1,-1"
626,"2136.2317,451.42087,61.085716,4359.6333,-1,-1,-1"
627,"178.05147,899.2288,1494.545,270.53098,-1,-1,-1"
628,"91-1.07104,707.17255,275.4028,617.7946,-1,-1,-1"
629,"603.3577,1575.4779,1934.517,266.3481,-1,-1,-1"
630,"601.77045,2631.6582,1249.0702,493.1148,-1,-1,-1"
631,"2348.9653,3133.8894,631.517,123.4715,-1,-1,-1"
632,"7091.71,288.3545,828.7432,1561.3455,-1,-1,-1"
633,"468.23135,764.0857,380.57083,451.12302,-1,-1,-1"
634,"1661.4712,572.1384,302.75638,68.28883,-1,-1,-1"
635,"1726.0742,275.86456,92.369,173.27211,-1,-1,-1"
636,"780.48895,558.3549,578.5942,101.81005,-1,-1,-1"
637,"1036.9393,5370.685,4079.3145,250.70589,-1,-1,-1"
638,"69.248634,396.33844,632.2517,1381.2086,-1,-1,-1"
639,"1506.9738,3221.1567,1173.4099,152.48763,-1,-1,-1"
640,"646.2759,659.305,1640.6207,251.38652,-1,-1,-1"
641,"215.59444,140.53172,569.3801,582.32324,-1,-1,-1"
642,"765.65015,1108.5258,366.56552,270.15045,-1,-1,-1"
643,"114-1.094,282-1.002,971.8,335.1352,-1,-1,-1"
644,"414.71094,1088.1932,714.5463,1128.8966,-1,-1,-1"
645,"4318.869,116.48854,1099.6952,294.3418,-1,-1,-1"
646,"656.6611,207.46254,588.87463,287.49503,-1,-1,-1"
647,"237.93855,201.04576,953.92883,466.86743,-1,-1,-1"
648,"253.5557,265.86774,472.0249,981.65466,-1,-1,-1"
649,"418.08414,640.4572,507.3476,450.6924,-1,-1,-1"
650,"975.1334,4016.7913,672.309,2515.2666,-1,-1,-1"
651,"767.0816,1004.4457,149.57072,801.4312,-1,-1,-1"
652,"2704.2842,360.5768,188.98225,256.98987,-1,-1,-1"
653,"361.62875,182.43492,467.73495,513.8951,-1,-1,-1"
654,"721.3608,493.7581,1333.4928,4543.9966,-1,-1,-1"
655,"223.83092,167.14674,602.8015,227.38602,-1,-1,-1"
656,"552.52106,4563.59,1140.9393,221.20567,-1,-1,-1"
657,"369.45123,132.5449,698.993,95.72281,-1,-1,-1"
658,"1358.5555,158.55042,897.75824,778.7637,-1,-1,-1"
659,"257.47418,698.8973,443.24728,115.46652,-1,-1,-1"
660,"297.65445,1174.2035,1028.5819,426.75012,-1,-1,-1"
661,"105.34915,1109.8563,291.2654,135.36034,-1,-1,-1"
662,"1268.7058,337.68057,5667.261,2597.539,-1,-1,-1"
663,"622.8759,413.80258,985.0765,288.83774,-1,-1,-1"
664,"544.9743,429.42346,275.73538,138.13994,-1,-1,-1"
665,"1271.5626,4003.434,1861.5524,454.2172,-1,-1,-1"
666,"884.84406,161.57292,892.0993,397.12442,-1,-1,-1"
667,"1907.4058,77.91907,1368.7113,408.6862,-1,-1,-1"
668,"152.29094,100.91289,312.29346,3002.063,-1,-1,-1"
669,"212.99562,497.0599,3033.585,308.5038,-1,-1,-1"
670,"1139.3002,1873.4315,77.67879,72.26814,-1,-1,-1"
671,"967.8138,238.60686,65.62573,553.4108,-1,-1,-1"
672,"263.66653,799.8197,295.4791,5494.7246,-1,-1,-1"
673,"3082.7874,206.72574,1014.7457,949.9536,-1,-1,-1"
674,"955.77045,152.66231,418.83047,700.76337,-1,-1,-1"
675,"80.51534,616.8202,392.25012,125.041565,-1,-1,-1"
676,"410.11203,894.8658,533.9134,366.8328,-1,-1,-1"
677,"1912.0228,345.2733,508.35178,142.79,-1,-1,-1"
678,"807.69324,198.14163,529.67914,634.3149,-1,-1,-1"
679,"2406.7344,534.0057,557.25287,79.40875,-1,-1,-1"
680,"1960.3407,4974.7827,8757.307,1118.5646,-1,-1,-1"
681,"1160.8223,5792.773,263.2559,90.8195,-1,-1,-1"
682,"1762.3809,354.06058,2043.358,983.02203,-1,-1,-1"
683,"1658.5216,137.37495,579.9726,1644.8539,-1,-1,-1"
684,"322.72842,440.9733,856.5504,1225.7241,-1,-1,-1"
685,"2221.3547,246.28973,483.4763,387.45627,-1,-1,-1"
686,"518.2996,261.39413,1812.455,207.38283,-1,-1,-1"
687,"53.105892,816.5569,2794.052,302.0604,-1,-1,-1"
688,"145.82307,527.0769,401.2041,798.6353,-1,-1,-1"
689,"297.69446,1215.1124,3141.9858,126.15409,-1,-1,-1"
690,"486.5141,81.30151,570.72925,1207.567,-1,-1,-1"
691,"1578.2821,1554.3419,843.57245,384.67706,-1,-1,-1"
692,"2866.476,1185.7983,228.71619,482.59225,-1,-1,-1"
693,"932.6673,152.86725,896.5358,360.60208,-1,-1,-1"
694,"1523.7346,255.47383,278.89093,335.17703,-1,-1,-1"
695,"1107.2551,355.8738,446.41788,121.20935,-1,-1,-1"
696,"1775.3507,2487.7664,215.11052,151.27617,-1,-1,-1"
697,"2101.4824,353.11484,4167.9097,173.35057,-1,-1,-1"
698,"546.58844,399.04416,2832.8025,310.44772,-1,-1,-1"
699,"2066.3086,463.91476,797.3648,436.74533,-1,-1,-1"
700,"511.92474,1072.0338,94-1.0267,684.19104,336.46564,-1,-1"
701,"1065.1799,774.65784,2545.191,600.69305,390.88135,-1,-1"
702,"1513.3792,122.02496,954.77203,289.23288,2496.0574,-1,-1"
703,"781.8795,1087.714,1066.2906,100.14891,423.253,-1,-1"
704,"357.20435,916.5093,406.94113,385.1395,718.0553,-1,-1"
705,"1061.208,993.63464,789.1739,610.15424,392.38138,-1,-1"
706,"2830.9646,849.2083,1157.9779,701.92035,455.6581,-1,-1"
707,"1745.3215,308.90045,746.998,667.57294,374.92358,-1,-1"
708,"3027.6375,315.0555,1688.3351,1810.2174,1169.9366,-1,-1"
709,"261.2408,22-1.07362,617.6972,706.0796,428.66867,-1,-1"
710,"526.1402,198.14809,615.50323,651.1934,314.43695,-1,-1"
711,"337.32132,1029.4198,3093.8645,85.129776,377.86035,-1,-1"
712,"553.23914,255.44963,614.4981,1439.5575,534.4946,-1,-1"
713,"140.92566,870.5119,429.8572,591.67096,1527.0876,-1,-1"
714,"1081.8883,824.8857,266.19626,70.42675,650.25,-1,-1"
715,"170.83759,803.7381,1112.4927,164.85374,482.8201,-1,-1"
716,"1149.5824,475.1573,214.25206,174.68114,513.209,-1,-1"
717,"1795.4658,1317.2506,439.2258,3814.0112,705.28174,-1,-1"
718,"254.67612,2853.7812,287.91714,761.38965,2234.5518,-1,-1"
719,"955.5965,1592.1249,56.73377,55.515656,196.18341,-1,-1"
720,"1419.3519,144.22272,322.29074,2974.2783,665.0772,-1,-1"
721,"696.2607,215.0696,376.49063,5151.7397,215.54417,-1,-1"
722,"1171.4574,240.69191,695.81537,887.1648,4572.736,-1,-1"
723,"3276.0667,302.99106,356.92014,2293.7769,698.39746,-1,-1"
724,"710.5187,549.8383,104.041504,794.9315,2426.113,-1,-1"
725,"221.96478,134.79695,1530.7682,1072.5038,3740.938,-1,-1"
726,"1759.7377,838.60297,325.6701,288.01868,493.3155,-1,-1"
727,"855.46606,1889.0631,414.92368,2544.8433,222.27394,-1,-1"
728,"506.62186,1865.4569,1434.3584,182.65135,2040.5035,-1,-1"
729,"1562.047,555.80237,4064.0251,682.9778,62.87973,-1,-1"
730,"214.7526,110.41435,148.68085,1155.9291,1426.3635,-1,-1"
731,"3226.6396,1692.2992,717.4508,253.04001,282.4091,-1,-1"
732,"2514.0945,849.5694,121.71409,884.3459,788.12976,-1,-1"
733,"444.38766,219.72597,202.4293,416.18466,2192.2893,-1,-1"
734,"627.27185,1339.4889,1105.9425,954.74347,345.3127,-1,-1"
735,"866.2609,201.17688,503.77197,1817.0028,451.0364,-1,-1"
736,"1101.8582,58.510357,1102.6014,422.8691,474.0177,-1,-1"
737,"169.72188,2061.3135,279.39163,628.45544,777.0694,-1,-1"
738,"6248.858,570.4645,223.25093,548.22473,67.909386,-1,-1"
739,"450.1488,161.19453,397.88205,47-1.00394,144.30814,-1,-1"
740,"340.52353,747.91473,457.68005,599.14215,2606.1626,-1,-1"
741,"579.1505,225.73055,87.70094,1152.2335,157.99811,-1,-1"
742,"3453.8442,182.83714,243.91447,901.0587,235.20863,-1,-1"
743,"1252.848,282.95267,574.3639,152.53932,7-1.06131,-1,-1"
744,"69.48042,746.2324,253.75142,232.2765,493.4972,-1,-1"
745,"257.78015,624.2629,425.17267,429.84647,160.42746,-1,-1"
746,"262.29843,943.392,979.8399,713.42694,120.93771,-1,-1"
747,"838.5325,1588.7098,607.61554,136.29912,348.67206,-1,-1"
748,"1898.471,557.9511,265.67252,126.14389,262.93314,-1,-1"
749,"956.48627,627.3344,141.28214,2301.2256,278.74985,-1,-1"
750,"133.58502,267.90454,226.77608,269.91867,544.436,-1,-1"
751,"3328.1802,373.65213,432.8635,1224.8331,688.2162,-1,-1"
752,"2504.2334,259.53156,165.08083,433.9372,515.89795,-1,-1"
753,"292.81863,252.78062,954.1589,6665.6226,216.82536,-1,-1"
754,"975.69196,1322.4186,554.30194,2991.6438,1053.2828,-1,-1"
755,"3541.9426,586.9992,99.382935,143.33217,1018.1517,-1,-1"
756,"95.203735,677.222,700.2668,1102.3717,1905.3346,-1,-1"
757,"1444.0311,518.6362,241.43358,350.42914,113-1.0012,-1,-1"
758,"286.0552,487.2523,361.12265,96.647934,1436.5557,-1,-1"
759,"697.156,1090.918,4038.9504,37-1.09976,596.5515,-1,-1"
760,"61.29366,776.70197,3881.4792,2736.0698,370.25098,-1,-1"
761,"1557.7533,166.6606,456.43283,647.5013,599.39276,-1,-1"
762,"1119.1696,1100.3221,195.23256,1721.8986,304.87732,-1,-1"
763,"535.53265,685.8046,2202.1125,123-1.0348,140.68648,-1,-1"
764,"628.2482,301.38766,2508.6628,1971.2068,5456.6504,-1,-1"
765,"217.30559,64.847855,1361.3195,829.2168,371.61545,-1,-1"
766,"303.35892,534.1016,345.6967,588.0683,819.1716,-1,-1"
767,"683.3262,573.46405,338.68784,527.6904,1099.9258,-1,-1"
768,"3150.1196,628.1941,125.753716,492.35165,912.4934,-1,-1"
769,"469.15128,299.7998,927.029,2831.6838,256.88492,-1,-1"
770,"1217.8585,226.59157,751.1944,1833.7565,616.4786,-1,-1"
771,"856.3609,493.8293,298.699,9-1.02226,1917.045,-1,-1"
772,"733.0108,2081.4014,60.846313,503.42453,1909.98,-1,-1"
773,"201.22636,651.90625,256.9519,111.4161,480.5149,-1,-1"
774,"852.606,1537.0399,778.3215,293.50824,141.35364,-1,-1"
775,"646.5478,765.6514,2944.8467,464.3925,292.42554,-1,-1"
776,"1107.9227,2399.4082,371.06747,411.3894,190.87558,-1,-1"
777,"851.62506,715.60065,1007.5319,1956.9878,246.16559,-1,-1"
778,"978.2386,258.41806,92.40849,914.83215,718.4248,-1,-1"
779,"343.2391,673.1589,1016.943,182.78581,148.884,-1,-1"
780,"998.92035,289.98782,1367.7233,471.70258,434.25284,-1,-1"
781,"424.7289,454.1168,580.9942,504.38297,2020.822,-1,-1"
782,"1727.9126,193.37383,180.66698,290.7124,116.854744,-1,-1"
783,"3309.135,451.06943,403.03485,1079.6073,1461.6604,-1,-1"
784,"569.8376,2142.0955,452.4464,485.12436,1224.4402,-1,-1"
785,"164.20071,182.05078,1932.923,640.5028,635.14026,-1,-1"
786,"1897.3575,906.0155,629.66846,202.92711,163.8848,-1,-1"
787,"1233.2343,510.41635,540.14984,147.65056,422.42728,-1,-1"
788,"327.29858,5002.9736,683.2238,394.58493,928.0471,-1,-1"
789,"183.84972,3948.7002,882.56165,294.02216,718.43024,-1,-1"
790,"548.2269,2303.9827,323.72025,162.17241,496.16183,-1,-1"
791,"762.21515,932.7027,204.27504,1633.6034,1394.7822,-1,-1"
792,"319.35794,785.9692,329.88675,1744.1127,58.967083,-1,-1"
793,"5112.079,1085.2134,1024.3162,1973.2675,583.2356,-1,-1"
794,"1370.5746,1559.1613,383.32547,1228.081,788.2422,-1,-1"
795,"1041.0233,1026.6567,428.19778,531.47125,455.1281,-1,-1"
