graph_id,node_id,label,feat
283,3958,3,"0,0.0,0.9909470752089137"
283,3959,4,"0,0.8888888888888888,0.7207520891364902"
284,3960,-1,"1,1.0,0.13333333333333333"
284,3961,-1,"1,0.4,0.7333333333333333"
284,3962,-1,"1,0.45,0.6"
284,3963,-1,"1,0.0,1.0"
284,3964,-1,"1,1.0,0.9333333333333333"
284,3965,-1,"1,0.95,0.0"
284,3966,-1,"1,0.2,0.8"
284,3967,-1,"1,0.6,0.2"
284,3968,-1,"1,1.0,0.6"
284,3969,-1,"1,0.85,0.8666666666666667"
284,3970,0,"0,0.4444444444444444,0.22910863509749305"
284,3971,1,"0,0.5555555555555556,0.5494428969359332"
284,3972,2,"0,0.4444444444444444,0.8474930362116991"
284,3973,3,"0,0.0,0.2541782729805014"
284,3974,4,"0,0.1111111111111111,0.9693593314763231"
285,3975,-1,"1,0.0,0.6"
285,3976,-1,"1,0.1,0.4"
285,3977,-1,"1,0.75,1.0"
285,3978,-1,"1,0.0,0.06666666666666667"
285,3979,-1,"1,0.75,0.6666666666666666"
285,3980,-1,"1,0.15,0.5333333333333333"
285,3981,-1,"1,0.85,0.6"
285,3982,-1,"1,0.75,0.3333333333333333"
285,3983,-1,"1,1.0,0.7333333333333333"
285,3984,-1,"1,0.3,0.7333333333333333"
285,3985,0,"0,0.3333333333333333,0.7667130919220055"
285,3986,1,"0,0.7777777777777778,0.49303621169916434"
285,3987,2,"0,0.1111111111111111,0.9547353760445683"
285,3988,3,"0,0.6666666666666666,0.4700557103064067"
285,3989,4,"0,1.0,0.9428969359331476"
286,3990,-1,"1,0.3,0.2"
286,3991,-1,"1,0.0,0.6666666666666666"
286,3992,-1,"1,0.5,0.8"
286,3993,-1,"1,0.35,1.0"
286,3994,-1,"1,0.9,0.4"
286,3995,-1,"1,0.25,0.9333333333333333"
286,3996,-1,"1,0.2,0.6666666666666666"
286,3997,-1,"1,0.5,0.8666666666666667"
286,3998,-1,"1,0.75,0.6666666666666666"
286,3999,-1,"1,0.5,0.8666666666666667"
286,4000,0,"0,0.6666666666666666,0.10376044568245125"
286,4001,1,"0,0.3333333333333333,0.3767409470752089"
286,4002,2,"0,0.6666666666666666,0.39902506963788303"
286,4003,3,"0,0.6666666666666666,0.8474930362116991"
286,4004,4,"0,0.7777777777777778,0.11838440111420613"
287,4005,-1,"1,0.8,0.2"
287,4006,-1,"1,0.55,0.9333333333333333"
287,4007,-1,"1,0.05,0.26666666666666666"
287,4008,-1,"1,0.1,0.06666666666666667"
287,4009,-1,"1,0.15,1.0"
287,4010,-1,"1,0.6,1.0"
287,4011,-1,"1,0.75,0.6666666666666666"
287,4012,-1,"1,0.45,0.26666666666666666"
287,4013,-1,"1,0.25,0.6666666666666666"
287,4014,-1,"1,0.05,0.6"
287,4015,0,"0,0.6666666666666666,0.7792479108635098"
287,4016,1,"0,0.0,0.19568245125348188"
287,4017,2,"0,0.2222222222222222,0.43662952646239556"
287,4018,3,"0,0.1111111111111111,0.3266016713091922"
287,4019,4,"0,0.0,0.9777158774373259"
288,4020,-1,"1,0.75,0.13333333333333333"
288,4021,-1,"1,0.7,0.7333333333333333"
288,4022,-1,"1,0.0,0.26666666666666666"
288,4023,-1,"1,0.9,0.3333333333333333"
288,4024,-1,"1,0.3,0.6"
288,4025,-1,"1,0.25,0.3333333333333333"
288,4026,-1,"1,0.85,0.13333333333333333"
288,4027,-1,"1,0.9,0.3333333333333333"
288,4028,-1,"1,0.75,0.0"
288,4029,-1,"1,0.3,0.4666666666666667"
288,4030,0,"0,0.1111111111111111,0.15041782729805014"
288,4031,1,"0,0.5555555555555556,0.75"
288,4032,2,"0,1.0,0.3697771587743733"
288,4033,3,"0,0.4444444444444444,0.6183844011142061"
288,4034,4,"0,1.0,0.7806406685236769"
289,4035,-1,"1,0.75,0.4666666666666667"
289,4036,-1,"1,0.85,0.13333333333333333"
289,4037,-1,"1,0.15,0.3333333333333333"
289,4038,-1,"1,0.9,0.8"
289,4039,-1,"1,0.15,0.9333333333333333"
289,4040,-1,"1,0.85,0.26666666666666666"
289,4041,-1,"1,0.65,0.6"
289,4042,-1,"1,0.45,0.6666666666666666"
289,4043,-1,"1,0.35,0.06666666666666667"
289,4044,-1,"1,0.5,0.8"
289,4045,0,"0,0.0,0.03899721448467967"
289,4046,1,"0,0.8888888888888888,0.34052924791086353"
289,4047,2,"0,0.1111111111111111,0.2479108635097493"
289,4048,3,"0,0.1111111111111111,0.8196378830083565"
289,4049,4,"0,0.6666666666666666,0.0988857938718663"
290,4050,-1,"1,0.0,0.9333333333333333"
290,4051,-1,"1,1.0,0.5333333333333333"
290,4052,-1,"1,0.6,0.5333333333333333"
290,4053,-1,"1,0.3,0.7333333333333333"
290,4054,-1,"1,0.4,0.6"
290,4055,-1,"1,0.05,1.0"
290,4056,-1,"1,0.8,0.9333333333333333"
290,4057,-1,"1,0.15,0.8"
290,4058,-1,"1,0.25,0.8666666666666667"
290,4059,-1,"1,0.0,1.0"
290,4060,0,"0,0.1111111111111111,0.42618384401114207"
290,4061,1,"0,0.4444444444444444,0.766016713091922"
290,4062,2,"0,0.5555555555555556,0.7367688022284122"
290,4063,3,"0,0.8888888888888888,0.8600278551532033"
290,4064,4,"0,0.3333333333333333,0.12395543175487465"
291,4065,-1,"1,0.0,0.5333333333333333"
291,4066,-1,"1,0.5,0.13333333333333333"
291,4067,-1,"1,0.25,0.5333333333333333"
291,4068,-1,"1,1.0,0.0"
291,4069,-1,"1,0.85,0.7333333333333333"
291,4070,-1,"1,0.3,0.8666666666666667"
291,4071,-1,"1,0.7,0.8"
291,4072,-1,"1,0.0,0.4666666666666667"
291,4073,-1,"1,0.6,0.0"
291,4074,-1,"1,1.0,0.9333333333333333"
291,4075,0,"0,0.1111111111111111,0.0967966573816156"
291,4076,1,"0,0.7777777777777778,0.10515320334261838"
291,4077,2,"0,0.8888888888888888,0.9825905292479109"
291,4078,3,"0,0.1111111111111111,0.4756267409470752"
291,4079,4,"0,0.0,0.6107242339832869"
292,4080,-1,"1,0.15,0.8666666666666667"
292,4081,-1,"1,0.2,0.4"
292,4082,-1,"1,0.65,0.4666666666666667"
292,4083,-1,"1,0.2,0.5333333333333333"
292,4084,-1,"1,1.0,0.6666666666666666"
292,4085,-1,"1,0.45,0.2"
292,4086,-1,"1,0.9,0.5333333333333333"
292,4087,-1,"1,0.2,0.8"
292,4088,-1,"1,0.95,0.8"
292,4089,-1,"1,0.1,0.7333333333333333"
292,4090,0,"0,0.7777777777777778,0.27715877437325903"
292,4091,1,"0,1.0,0.5062674094707521"
292,4092,2,"0,0.2222222222222222,0.7040389972144847"
292,4093,3,"0,1.0,0.6253481894150418"
292,4094,4,"0,0.5555555555555556,0.282033426183844"
293,4095,-1,"1,0.0,0.0"
293,4096,-1,"1,0.15,0.8666666666666667"
293,4097,-1,"1,0.1,0.26666666666666666"
293,4098,-1,"1,0.2,0.26666666666666666"
293,4099,-1,"1,0.5,0.26666666666666666"
293,4100,-1,"1,0.25,0.26666666666666666"
293,4101,-1,"1,0.05,0.8666666666666667"
293,4102,-1,"1,0.1,0.6"
293,4103,-1,"1,0.8,0.13333333333333333"
293,4104,-1,"1,0.1,0.6"
293,4105,0,"0,0.6666666666666666,0.807799442896936"
293,4106,1,"0,0.3333333333333333,0.7012534818941504"
293,4107,2,"0,0.0,0.1371866295264624"
293,4108,3,"0,0.8888888888888888,0.7005571030640668"
293,4109,4,"0,0.1111111111111111,0.07520891364902507"
294,4110,-1,"1,0.6,0.2"
294,4111,-1,"1,1.0,0.06666666666666667"
294,4112,-1,"1,0.8,0.5333333333333333"
294,4113,-1,"1,0.8,0.6666666666666666"
294,4114,-1,"1,0.75,0.9333333333333333"
294,4115,-1,"1,0.9,0.6"
294,4116,-1,"1,0.6,0.8"
294,4117,-1,"1,0.85,0.6"
294,4118,-1,"1,0.05,0.6666666666666666"
294,4119,-1,"1,0.6,0.0"
294,4120,0,"0,0.6666666666666666,0.846100278551532"
294,4121,1,"0,0.4444444444444444,0.7388579387186629"
294,4122,2,"0,0.5555555555555556,0.8314763231197771"
294,4123,3,"0,0.5555555555555556,0.1615598885793872"
294,4124,4,"0,1.0,0.4561281337047354"
295,4125,-1,"1,0.3,0.6666666666666666"
295,4126,-1,"1,0.9,0.06666666666666667"
295,4127,-1,"1,0.35,0.9333333333333333"
295,4128,-1,"1,0.7,0.26666666666666666"
295,4129,-1,"1,0.85,1.0"
295,4130,-1,"1,0.7,0.26666666666666666"
295,4131,-1,"1,0.0,0.26666666666666666"
295,4132,-1,"1,0.65,0.0"
295,4133,-1,"1,0.55,0.8"
295,4134,-1,"1,0.6,0.4666666666666667"
295,4135,0,"0,0.8888888888888888,0.25557103064066855"
295,4136,1,"0,0.7777777777777778,0.9185236768802229"
295,4137,2,"0,0.4444444444444444,0.3328690807799443"
295,4138,3,"0,0.4444444444444444,0.16991643454038996"
295,4139,4,"0,0.6666666666666666,0.5550139275766016"
296,4140,-1,"1,0.0,0.26666666666666666"
296,4141,-1,"1,1.0,0.26666666666666666"
296,4142,-1,"1,0.0,0.4"
296,4143,-1,"1,0.35,0.4"
296,4144,-1,"1,0.5,0.4666666666666667"
296,4145,-1,"1,0.25,0.13333333333333333"
296,4146,-1,"1,0.7,0.8"
296,4147,-1,"1,0.65,0.4"
296,4148,-1,"1,0.7,0.26666666666666666"
296,4149,-1,"1,0.35,0.6666666666666666"
296,4150,0,"0,0.7777777777777778,0.1615598885793872"
296,4151,1,"0,0.5555555555555556,0.814066852367688"
296,4152,2,"0,0.5555555555555556,0.08844011142061281"
296,4153,3,"0,0.1111111111111111,0.5703342618384402"
296,4154,4,"0,0.2222222222222222,0.7332869080779945"
297,4155,-1,"1,0.9,0.0"
297,4156,-1,"1,0.6,0.13333333333333333"
297,4157,-1,"1,0.85,1.0"
297,4158,-1,"1,0.25,1.0"
297,4159,-1,"1,0.9,0.9333333333333333"
297,4160,-1,"1,0.75,0.6"
297,4161,-1,"1,0.75,0.9333333333333333"
297,4162,-1,"1,0.7,1.0"
297,4163,-1,"1,1.0,0.4666666666666667"
297,4164,-1,"1,0.95,0.2"
297,4165,0,"0,0.5555555555555556,0.25974930362116994"
297,4166,1,"0,0.6666666666666666,0.23885793871866295"
297,4167,2,"0,0.4444444444444444,0.09610027855153204"
297,4168,3,"0,0.7777777777777778,0.5229805013927576"
297,4169,4,"0,0.1111111111111111,0.47075208913649025"
298,4170,-1,"1,0.3,0.8"
298,4171,-1,"1,0.4,0.06666666666666667"
298,4172,-1,"1,0.65,0.3333333333333333"
298,4173,-1,"1,0.0,0.5333333333333333"
298,4174,-1,"1,0.85,0.6"
298,4175,-1,"1,0.05,0.2"
298,4176,-1,"1,0.85,0.8"
298,4177,-1,"1,0.7,0.0"
298,4178,-1,"1,0.45,0.6666666666666666"
298,4179,-1,"1,0.8,0.6"
298,4180,0,"0,0.5555555555555556,0.38997214484679665"
298,4181,1,"0,0.3333333333333333,0.43662952646239556"
298,4182,2,"0,0.8888888888888888,0.878133704735376"
298,4183,3,"0,0.5555555555555556,0.3203342618384401"
298,4184,4,"0,0.3333333333333333,0.07799442896935933"
299,4185,-1,"1,0.1,0.9333333333333333"
299,4186,-1,"1,0.4,1.0"
299,4187,-1,"1,0.95,0.4"
299,4188,-1,"1,0.95,1.0"
299,4189,-1,"1,0.95,0.26666666666666666"
299,4190,-1,"1,0.35,0.26666666666666666"
299,4191,-1,"1,0.7,1.0"
299,4192,-1,"1,0.25,1.0"
299,4193,-1,"1,0.6,0.4"
299,4194,-1,"1,0.7,0.13333333333333333"
299,4195,0,"0,1.0,0.6608635097493036"
299,4196,1,"0,0.1111111111111111,0.1789693593314763"
299,4197,2,"0,0.2222222222222222,0.2416434540389972"
299,4198,3,"0,0.8888888888888888,0.3920612813370474"
299,4199,4,"0,0.5555555555555556,0.149025069637883"
300,4200,-1,"1,0.65,0.26666666666666666"
300,4201,-1,"1,0.95,1.0"
300,4202,-1,"1,0.9,0.8666666666666667"
300,4203,-1,"1,0.8,0.4"
300,4204,-1,"1,0.3,0.8666666666666667"
300,4205,-1,"1,0.4,0.6666666666666666"
300,4206,-1,"1,0.85,0.3333333333333333"
300,4207,-1,"1,0.25,0.9333333333333333"
300,4208,-1,"1,0.75,0.7333333333333333"
300,4209,-1,"1,0.2,0.4666666666666667"
300,4210,0,"0,0.5555555555555556,0.5348189415041783"
300,4211,1,"0,0.3333333333333333,0.14763231197771587"
300,4212,2,"0,1.0,0.7137883008356546"
300,4213,3,"0,0.4444444444444444,0.9721448467966574"
300,4214,4,"0,0.7777777777777778,0.7047353760445683"
300,4215,5,"0,0.7777777777777778,0.516016713091922"
301,4216,-1,"1,0.75,0.4666666666666667"
301,4217,-1,"1,0.55,0.5333333333333333"
301,4218,-1,"1,0.2,0.6"
301,4219,-1,"1,0.2,0.4"
301,4220,-1,"1,0.95,0.2"
301,4221,-1,"1,0.6,0.26666666666666666"
301,4222,-1,"1,0.8,0.4666666666666667"
301,4223,-1,"1,0.55,0.3333333333333333"
301,4224,-1,"1,0.25,0.0"
301,4225,-1,"1,0.75,0.13333333333333333"
301,4226,0,"0,0.2222222222222222,0.21448467966573817"
301,4227,1,"0,0.8888888888888888,0.2479108635097493"
301,4228,2,"0,0.8888888888888888,0.520891364902507"
301,4229,3,"0,0.2222222222222222,0.6761838440111421"
301,4230,4,"0,0.1111111111111111,0.5828690807799443"
301,4231,5,"0,0.3333333333333333,0.903899721448468"
302,4232,-1,"1,0.95,0.4"
302,4233,-1,"1,0.55,0.4"
302,4234,-1,"1,0.3,0.8666666666666667"
302,4235,-1,"1,0.4,0.7333333333333333"
302,4236,-1,"1,0.6,0.06666666666666667"
302,4237,-1,"1,0.0,0.6"
302,4238,-1,"1,0.0,0.0"
302,4239,-1,"1,0.5,0.06666666666666667"
302,4240,-1,"1,0.8,0.13333333333333333"
302,4241,-1,"1,0.2,0.13333333333333333"
302,4242,0,"0,0.3333333333333333,0.7667130919220055"
302,4243,1,"0,0.7777777777777778,0.995125348189415"
302,4244,2,"0,0.2222222222222222,0.39763231197771587"
302,4245,3,"0,0.7777777777777778,0.6225626740947076"
302,4246,4,"0,0.0,0.6462395543175488"
302,4247,5,"0,1.0,0.8314763231197771"
303,4248,-1,"1,0.15,0.0"
303,4249,-1,"1,0.5,0.06666666666666667"
303,4250,-1,"1,0.05,0.7333333333333333"
303,4251,-1,"1,0.3,0.0"
303,4252,-1,"1,0.95,0.0"
303,4253,-1,"1,0.15,0.8666666666666667"
303,4254,-1,"1,0.05,0.7333333333333333"
303,4255,-1,"1,0.75,0.6"
303,4256,-1,"1,0.3,0.8"
303,4257,-1,"1,0.2,0.7333333333333333"
303,4258,0,"0,0.1111111111111111,0.6469359331476323"
303,4259,1,"0,0.2222222222222222,0.903899721448468"
303,4260,2,"0,0.7777777777777778,0.4979108635097493"
303,4261,3,"0,0.2222222222222222,0.9916434540389972"
303,4262,4,"0,0.5555555555555556,0.6831476323119777"
303,4263,5,"0,1.0,0.2604456824512535"
304,4264,-1,"1,0.05,0.06666666666666667"
304,4265,-1,"1,0.4,0.7333333333333333"
304,4266,-1,"1,0.25,0.6"
304,4267,-1,"1,0.75,0.3333333333333333"
304,4268,-1,"1,0.95,0.6"
304,4269,-1,"1,0.75,0.9333333333333333"
304,4270,-1,"1,0.95,0.6"
304,4271,-1,"1,0.15,0.06666666666666667"
304,4272,-1,"1,0.7,0.0"
304,4273,-1,"1,0.35,0.0"
304,4274,0,"0,0.7777777777777778,0.8168523676880223"
304,4275,1,"0,0.4444444444444444,0.7813370473537604"
304,4276,2,"0,0.8888888888888888,0.6337047353760445"
304,4277,3,"0,0.7777777777777778,0.38579387186629527"
304,4278,4,"0,0.3333333333333333,0.100974930362117"
304,4279,5,"0,0.7777777777777778,0.10236768802228412"
305,4280,-1,"1,0.4,0.8666666666666667"
305,4281,-1,"1,0.2,0.8666666666666667"
305,4282,-1,"1,1.0,0.0"
305,4283,-1,"1,0.3,0.8"
305,4284,-1,"1,0.2,0.2"
305,4285,-1,"1,0.85,0.26666666666666666"
305,4286,-1,"1,0.9,0.5333333333333333"
305,4287,-1,"1,0.95,0.8"
305,4288,-1,"1,0.25,0.6666666666666666"
305,4289,-1,"1,0.85,0.8666666666666667"
305,4290,0,"0,0.6666666666666666,0.07520891364902507"
305,4291,1,"0,0.3333333333333333,0.0201949860724234"
305,4292,2,"0,1.0,0.32103064066852366"
305,4293,3,"0,0.8888888888888888,0.814066852367688"
305,4294,4,"0,0.3333333333333333,0.6016713091922006"
305,4295,5,"0,0.0,0.7110027855153204"
306,4296,-1,"1,0.9,0.13333333333333333"
306,4297,-1,"1,0.05,0.9333333333333333"
306,4298,-1,"1,0.95,0.6"
306,4299,-1,"1,0.1,0.9333333333333333"
306,4300,-1,"1,0.15,0.06666666666666667"
306,4301,-1,"1,0.7,0.6"
306,4302,-1,"1,0.6,0.6"
306,4303,-1,"1,0.5,0.4"
306,4304,-1,"1,0.3,0.9333333333333333"
306,4305,-1,"1,0.5,0.13333333333333333"
306,4306,0,"0,0.6666666666666666,0.29874651810584957"
306,4307,1,"0,0.1111111111111111,0.9324512534818942"
306,4308,2,"0,0.6666666666666666,0.9428969359331476"
306,4309,3,"0,0.8888888888888888,0.6274373259052924"
306,4310,4,"0,0.1111111111111111,0.04665738161559889"
306,4311,5,"0,0.6666666666666666,0.38091922005571033"
307,4312,-1,"1,0.3,1.0"
307,4313,-1,"1,0.85,0.8666666666666667"
307,4314,-1,"1,0.6,1.0"
307,4315,-1,"1,0.75,0.5333333333333333"
307,4316,-1,"1,0.6,0.13333333333333333"
307,4317,-1,"1,0.1,0.5333333333333333"
307,4318,-1,"1,0.65,0.06666666666666667"
307,4319,-1,"1,0.6,0.6666666666666666"
307,4320,-1,"1,0.4,0.0"
307,4321,-1,"1,1.0,0.8"
307,4322,0,"0,0.2222222222222222,0.887883008356546"
307,4323,1,"0,0.7777777777777778,0.318941504178273"
307,4324,2,"0,0.3333333333333333,0.42618384401114207"
307,4325,3,"0,0.6666666666666666,0.9317548746518106"
307,4326,4,"0,0.8888888888888888,0.22493036211699163"
307,4327,5,"0,0.1111111111111111,0.5738161559888579"
308,4328,-1,"1,0.3,0.3333333333333333"
308,4329,-1,"1,0.6,0.13333333333333333"
308,4330,-1,"1,0.8,0.9333333333333333"
308,4331,-1,"1,0.9,0.06666666666666667"
308,4332,-1,"1,0.35,0.6"
308,4333,-1,"1,0.7,0.13333333333333333"
308,4334,-1,"1,0.9,0.6666666666666666"
308,4335,-1,"1,0.15,0.26666666666666666"
308,4336,-1,"1,0.2,0.5333333333333333"
308,4337,-1,"1,0.45,1.0"
308,4338,0,"0,1.0,0.8732590529247911"
308,4339,1,"0,0.6666666666666666,0.6740947075208914"
308,4340,2,"0,0.1111111111111111,0.07938718662952646"
308,4341,3,"0,0.7777777777777778,0.35584958217270196"
308,4342,4,"0,1.0,0.2667130919220056"
308,4343,5,"0,0.8888888888888888,0.8802228412256268"
309,4344,-1,"1,0.6,0.06666666666666667"
309,4345,-1,"1,1.0,0.2"
309,4346,-1,"1,1.0,0.2"
309,4347,-1,"1,1.0,0.13333333333333333"
309,4348,-1,"1,0.95,0.06666666666666667"
309,4349,-1,"1,0.3,0.6666666666666666"
309,4350,-1,"1,0.5,0.5333333333333333"
309,4351,-1,"1,0.15,0.2"
309,4352,-1,"1,0.9,0.26666666666666666"
309,4353,-1,"1,0.25,0.3333333333333333"
309,4354,0,"0,0.6666666666666666,0.21030640668523676"
309,4355,1,"0,0.8888888888888888,0.5027855153203342"
309,4356,2,"0,0.2222222222222222,0.7437325905292479"
309,4357,3,"0,0.3333333333333333,0.2841225626740947"
309,4358,4,"0,0.6666666666666666,0.8704735376044568"
309,4359,5,"0,0.4444444444444444,0.4853760445682451"
310,4360,-1,"1,0.0,0.7333333333333333"
310,4361,-1,"1,0.4,0.6"
310,4362,-1,"1,0.0,0.7333333333333333"
310,4363,-1,"1,0.6,0.06666666666666667"
310,4364,-1,"1,0.65,0.7333333333333333"
310,4365,-1,"1,0.55,0.6666666666666666"
310,4366,-1,"1,0.9,0.3333333333333333"
310,4367,-1,"1,0.55,0.8666666666666667"
310,4368,-1,"1,0.9,0.2"
310,4369,-1,"1,0.25,0.9333333333333333"
310,4370,0,"0,0.0,0.27506963788300837"
310,4371,1,"0,0.2222222222222222,0.08147632311977716"
310,4372,2,"0,0.4444444444444444,0.6629526462395543"
310,4373,3,"0,0.3333333333333333,0.467966573816156"
310,4374,4,"0,0.1111111111111111,0.08217270194986072"
310,4375,5,"0,0.2222222222222222,0.4052924791086351"
311,4376,-1,"1,0.35,0.6"
311,4377,-1,"1,0.45,0.26666666666666666"
311,4378,-1,"1,0.0,0.13333333333333333"
311,4379,-1,"1,0.35,0.8"
311,4380,-1,"1,0.95,0.0"
311,4381,-1,"1,0.55,0.13333333333333333"
311,4382,-1,"1,0.05,1.0"
311,4383,-1,"1,0.0,0.8666666666666667"
311,4384,-1,"1,0.65,0.2"
311,4385,-1,"1,0.3,0.6"
311,4386,0,"0,0.8888888888888888,0.03690807799442897"
311,4387,1,"0,0.5555555555555556,0.4505571030640669"
311,4388,2,"0,0.1111111111111111,0.4533426183844011"
311,4389,3,"0,0.1111111111111111,0.314066852367688"
311,4390,4,"0,0.3333333333333333,0.5967966573816156"
311,4391,5,"0,0.4444444444444444,0.3871866295264624"
312,4392,-1,"1,0.7,0.8"
312,4393,-1,"1,0.35,0.6666666666666666"
312,4394,-1,"1,1.0,0.2"
312,4395,-1,"1,0.1,0.13333333333333333"
312,4396,-1,"1,0.25,1.0"
312,4397,-1,"1,0.25,0.5333333333333333"
312,4398,-1,"1,0.95,0.0"
312,4399,-1,"1,0.9,0.4"
312,4400,-1,"1,0.95,0.13333333333333333"
312,4401,-1,"1,0.4,0.8666666666666667"
312,4402,0,"0,0.5555555555555556,0.14623955431754876"
312,4403,1,"0,0.2222222222222222,0.060584958217270196"
312,4404,2,"0,1.0,0.233983286908078"
312,4405,3,"0,1.0,0.6817548746518106"
312,4406,4,"0,1.0,0.963091922005571"
312,4407,5,"0,0.4444444444444444,0.7722841225626741"
313,4408,-1,"1,0.8,0.7333333333333333"
313,4409,-1,"1,0.35,0.2"
313,4410,-1,"1,0.85,0.4666666666666667"
313,4411,-1,"1,0.75,0.0"
313,4412,-1,"1,0.4,1.0"
313,4413,-1,"1,0.4,0.5333333333333333"
313,4414,-1,"1,0.75,0.7333333333333333"
313,4415,-1,"1,0.55,0.26666666666666666"
313,4416,-1,"1,0.5,0.6666666666666666"
313,4417,-1,"1,0.25,0.6"
313,4418,0,"0,0.3333333333333333,0.9533426183844012"
313,4419,1,"0,1.0,0.5772980501392758"
313,4420,2,"0,0.5555555555555556,0.5522284122562674"
313,4421,3,"0,0.8888888888888888,0.6427576601671309"
313,4422,4,"0,0.6666666666666666,0.4972144846796657"
313,4423,5,"0,0.6666666666666666,0.15250696378830084"
314,4424,-1,"1,0.3,0.9333333333333333"
314,4425,-1,"1,0.7,0.6"
314,4426,-1,"1,0.75,0.2"
314,4427,-1,"1,0.15,0.9333333333333333"
314,4428,-1,"1,0.8,0.8666666666666667"
314,4429,-1,"1,0.2,1.0"
314,4430,-1,"1,0.4,0.2"
314,4431,-1,"1,0.4,0.6666666666666666"
314,4432,-1,"1,0.8,0.13333333333333333"
314,4433,-1,"1,0.75,0.8"
314,4434,0,"0,0.5555555555555556,0.9157381615598886"
314,4435,1,"0,0.5555555555555556,0.029944289693593314"
314,4436,2,"0,0.0,0.7360724233983287"
314,4437,3,"0,0.8888888888888888,0.17270194986072424"
314,4438,4,"0,0.3333333333333333,0.3850974930362117"
314,4439,5,"0,0.7777777777777778,0.8600278551532033"
315,4440,-1,"1,0.55,0.2"
315,4441,-1,"1,0.45,1.0"
315,4442,-1,"1,0.35,0.13333333333333333"
315,4443,-1,"1,0.7,0.4"
315,4444,-1,"1,0.95,0.8666666666666667"
315,4445,-1,"1,0.15,0.06666666666666667"
315,4446,-1,"1,1.0,0.8"
315,4447,-1,"1,0.85,0.9333333333333333"
315,4448,-1,"1,1.0,0.8"
315,4449,-1,"1,0.65,0.7333333333333333"
315,4450,0,"0,1.0,0.9616991643454039"
315,4451,1,"0,0.3333333333333333,0.44637883008356544"
315,4452,2,"0,0.4444444444444444,0.7284122562674095"
315,4453,3,"0,0.6666666666666666,0.9164345403899722"
315,4454,4,"0,0.6666666666666666,0.584958217270195"
315,4455,5,"0,1.0,0.6441504178272981"
316,4456,-1,"1,0.7,1.0"
316,4457,-1,"1,0.05,0.26666666666666666"
316,4458,-1,"1,0.85,0.3333333333333333"
316,4459,-1,"1,0.75,0.4666666666666667"
316,4460,-1,"1,0.7,0.6"
316,4461,-1,"1,0.55,0.8666666666666667"
316,4462,-1,"1,0.05,0.8666666666666667"
316,4463,-1,"1,0.55,0.7333333333333333"
316,4464,-1,"1,0.85,0.9333333333333333"
316,4465,-1,"1,1.0,0.8666666666666667"
316,4466,0,"0,0.7777777777777778,0.3774373259052925"
316,4467,1,"0,0.7777777777777778,0.8976323119777159"
316,4468,2,"0,0.7777777777777778,0.8231197771587744"
316,4469,3,"0,0.5555555555555556,0.4435933147632312"
316,4470,4,"0,0.2222222222222222,0.6211699164345403"
316,4471,5,"0,0.1111111111111111,0.6385793871866295"
317,4472,-1,"1,0.3,0.5333333333333333"
317,4473,-1,"1,0.2,0.4"
317,4474,-1,"1,0.85,0.5333333333333333"
317,4475,-1,"1,0.3,0.9333333333333333"
317,4476,-1,"1,0.0,0.7333333333333333"
317,4477,-1,"1,0.3,0.2"
317,4478,-1,"1,0.4,0.4"
317,4479,-1,"1,0.05,0.0"
317,4480,-1,"1,0.7,0.4"
317,4481,-1,"1,0.0,0.0"
317,4482,0,"0,0.1111111111111111,0.8196378830083565"
317,4483,1,"0,0.0,0.9289693593314763"
317,4484,2,"0,0.7777777777777778,0.06197771587743733"
317,4485,3,"0,0.3333333333333333,0.8906685236768802"
317,4486,4,"0,0.6666666666666666,0.6288300835654597"
317,4487,5,"0,0.2222222222222222,0.9526462395543176"
318,4488,-1,"1,0.15,0.8666666666666667"
318,4489,-1,"1,0.45,0.3333333333333333"
318,4490,-1,"1,0.45,0.4666666666666667"
318,4491,-1,"1,0.45,0.6"
318,4492,-1,"1,0.25,0.6"
318,4493,-1,"1,0.15,0.2"
318,4494,-1,"1,0.75,0.9333333333333333"
318,4495,-1,"1,0.85,0.2"
318,4496,-1,"1,0.9,0.26666666666666666"
318,4497,-1,"1,1.0,0.3333333333333333"
318,4498,0,"0,1.0,0.8997214484679665"
318,4499,1,"0,0.4444444444444444,0.08774373259052924"
318,4500,2,"0,1.0,0.8725626740947076"
318,4501,3,"0,0.0,0.8976323119777159"
318,4502,4,"0,0.5555555555555556,0.7277158774373259"
318,4503,5,"0,0.1111111111111111,0.7834261838440112"
319,4504,-1,"1,0.35,0.5333333333333333"
319,4505,-1,"1,0.95,0.6666666666666666"
319,4506,-1,"1,0.25,0.5333333333333333"
319,4507,-1,"1,0.9,0.8"
319,4508,-1,"1,0.7,0.6"
319,4509,-1,"1,0.05,0.06666666666666667"
319,4510,-1,"1,0.2,0.6666666666666666"
319,4511,-1,"1,0.05,0.3333333333333333"
319,4512,-1,"1,0.2,0.8666666666666667"
319,4513,-1,"1,0.7,1.0"
319,4514,0,"0,0.4444444444444444,0.09540389972144847"
319,4515,1,"0,1.0,0.20264623955431754"
319,4516,2,"0,0.7777777777777778,0.9589136490250696"
319,4517,3,"0,0.7777777777777778,0.3871866295264624"
319,4518,4,"0,0.6666666666666666,0.6316155988857939"
319,4519,5,"0,0.3333333333333333,0.2903899721448468"
320,4520,-1,"1,0.45,0.6666666666666666"
320,4521,-1,"1,0.1,0.6666666666666666"
