graph_id,label
632,"442.6293470062047, 662.6855335346187, 319.337757216609, 434.30268158818103, -1, -1, -1"
633,"1338.1900223387865, 94.81659490196053, 484.5156215267999, 737.371356570733, -1, -1, -1"
634,"4855.793871879484, 380.4710758972552, 360.4204517221868, 499.38235206927175, -1, -1, -1"
635,"747.5784544985735, 567.5748945167065, 718.4348690915135, 404.5900425052364, -1, -1, -1"
636,"345.7849006215895, 565.2958643068746, 3067.6896979770186, 254.6137540102573, -1, -1, -1"
637,"278.5034857873387, 319.4395480428042, 411.018118130373, 119.27254827217341, -1, -1, -1"
638,"3608.6708199580644, 269.5471699328905, 208.28061451134943, 487.6305881430999, -1, -1, -1"
639,"2353.625068266124, 190.3381538024894, 1128.94190720021, 1335.270334121495, -1, -1, -1"
640,"469.5691605515502, 931.3162526225467, 1885.900549150963, 725.910919786153, -1, -1, -1"
641,"4346.772659805953, 943.4654766670999, 894.0992374328079, 1353.6864476041337, -1, -1, -1"
642,"310.42860206855494, 947.268003555313, 410.87923474315426, 1352.2299228603374, -1, -1, -1"
643,"980.2392880644888, 70.67931299984737, 1272.5530389366343, 530.4887856972881, -1, -1, -1"
644,"1113.8971019872251, 302.3451145139379, 264.51475959998515, 596.5290057338824, -1, -1, -1"
645,"1067.3404862699722, 416.3254205253338, 569.0436458673237, 616.6040751394193, -1, -1, -1"
646,"2849.4966423150154, 252.8020638208143, 518.8639824750728, 374.19872670008317, -1, -1, -1"
647,"4204.558678380418, 336.9157211428186, 1087.527787602984, 1197.546670049679, -1, -1, -1"
648,"875.3529016700929, 569.529920248687, 93.60583462805641, 345.5676672090733, -1, -1, -1"
649,"1642.7449361984784, 589.3308166365355, 387.37922501820276, 1325.012442635481, -1, -1, -1"
650,"455.39966961464506, 777.2634523013921, 267.2388098343721, 335.1238325056552, -1, -1, -1"
651,"3997.9787450933754, 352.1246906427604, 119.09465308329331, 1780.273649471211, -1, -1, -1"
652,"1216.8142549921054, 1475.5911104644003, 259.54114291709936, 1279.0851612915064, -1, -1, -1"
653,"796.1089898353272, 462.03676632948276, 527.499673482463, 788.299859703936, -1, -1, -1"
654,"327.8820429692011, 1836.6894767668214, 374.23813421098487, 272.0567542494575, -1, -1, -1"
655,"315.2621524564519, 157.03580397904832, 140.9111715961329, 264.0884067442525, -1, -1, -1"
656,"2619.7761338895984, 297.7890105224159, 357.60438334666765, 2264.265914411242, -1, -1, -1"
657,"5078.7879573268865, 670.5265924534987, 1168.555492132389, 1627.3350647621294, -1, -1, -1"
658,"1104.1025061858957, 1376.0030396989964, 239.54696906241256, 371.7904683255089, -1, -1, -1"
659,"264.1761741742764, 358.1104058368834, 395.38517643151897, 752.0494352933157, -1, -1, -1"
660,"208.40314882565139, 149.9594419271388, 338.95557949463756, 275.49324001353364, -1, -1, -1"
661,"1360.0030153001871, 1780.1985960942943, 1138.9644258503752, 2339.9678608357035, -1, -1, -1"
662,"4290.061699145136, 462.82479027530127, 1152.6937860023609, 858.0713062538938, -1, -1, -1"
663,"2218.3372795583678, 2627.481277694831, 2833.3020346069484, 810.1960365882403, -1, -1, -1"
664,"100.31407312463827, 623.7877471790398, 176.67357061824632, 989.5637075290596, -1, -1, -1"
665,"2991.207808367003, 248.8956092996765, 65.03178418478575, 666.4595055287764, -1, -1, -1"
666,"365.0226631228967, 394.98524261754125, 210.71063897277674, 1396.953112401705, -1, -1, -1"
667,"360.76502559193733, 254.60827697967926, 383.671658595742, 584.5961891585146, -1, -1, -1"
668,"780.0657100250149, 1139.0559755532072, 393.2824137180829, 412.88606054871013, -1, -1, -1"
669,"967.1707693094955, 871.3587551493381, 5085.873480513112, 874.9162464929138, -1, -1, -1"
670,"368.8991729744748, 147.372097496327, 1879.162665504243, 342.4352327473606, -1, -1, -1"
671,"579.7500017827963, 481.5522261857241, 2837.8146098751045, 495.09315684628433, -1, -1, -1"
672,"835.555077063614, 128.39868044703147, 1745.7640583903983, 544.7877804657376, -1, -1, -1"
673,"728.2718369658271, 259.4648521649193, 1352.5465160565066, 779.9549602064767, -1, -1, -1"
674,"2310.257443245766, 104.572719984296, 725.8517443639033, 506.12869992190383, -1, -1, -1"
675,"473.97999391541373, 2122.778159092397, 748.5045260668212, 2978.250160480376, -1, -1, -1"
676,"11503.173698256618, 672.0724300572779, 1425.2948610548294, 734.390392230007, -1, -1, -1"
677,"5300.979458961523, 378.6847485783296, 494.45661632389425, 1308.42721140899, -1, -1, -1"
678,"1193.5361655248844, 215.76268622475078, 843.4871715612167, 1522.6667955464259, -1, -1, -1"
679,"202.05753058877607, 539.8920101556788, 263.419670603438, 158.05149268990235, -1, -1, -1"
680,"417.8126957740662, 498.667292458318, 599.0772590738632, 4809.114445531894, -1, -1, -1"
681,"2368.8237934141043, 831.6784765701149, 384.8181252841885, 941.2156568570679, -1, -1, -1"
682,"2188.292953584984, 3065.95811586035, 537.4676606446435, 707.7567802885271, -1, -1, -1"
683,"2993.174396284583, 1011.9808618097688, 617.5031132949617, 851.0574884215575, -1, -1, -1"
684,"142.55288736005832, 822.9184093306264, 1495.915410522708, 258.17480712834544, -1, -1, -1"
685,"204.29134937468405, 230.1063632463031, 1516.6480187656819, 134.82430014528907, -1, -1, -1"
686,"1756.2061716910512, 269.18323002348893, 211.81613223891566, 2551.248500573018, -1, -1, -1"
687,"123.52029590613213, 149.88277752589127, 1557.566497209057, 1802.2646435275947, -1, -1, -1"
688,"1115.599078510248, 143.82522292928525, 1932.0779347647187, 782.877942396516, -1, -1, -1"
689,"414.3084894637676, 1875.187037328671, 582.9588671182016, 2773.952151047593, -1, -1, -1"
690,"1429.30239073767, 262.5312974827719, 2406.0602027623595, 1433.9714302350596, -1, -1, -1"
691,"1540.866821011637, 498.0615601633096, 612.2353185042602, 898.9144032298095, -1, -1, -1"
692,"1251.7883714562524, 1775.6283654868114, 27.861927482622683, 759.6348913244126, -1, -1, -1"
693,"499.32012655638925, 636.5970682221224, 363.3156553407906, 198.2643296672508, -1, -1, -1"
694,"3089.494659112047, 1092.1664260038885, 1438.0846623273142, 318.4406422293255, -1, -1, -1"
695,"369.9640088602373, 999.117704811605, 283.0844576669632, 919.1539358094167, -1, -1, -1"
696,"102.3451991852073, 1537.3777023339062, 7222.728324813157, 534.1105491202413, -1, -1, -1"
697,"506.76022932369676, 306.851160608062, 132.98959674362192, 1585.835125049226, -1, -1, -1"
698,"754.6806953077948, 2663.41313237085, 246.88216677120363, 1264.599041377131, -1, -1, -1"
699,"564.93888328921, 1593.2745288783992, 618.5157149493467, 4811.956423092215, -1, -1, -1"
700,"286.2880357890879, 2296.7372932453545, 951.1830507621456, 1217.6971119921539, 1525.0428407048603, -1, -1"
701,"475.6452612189323, 124.28579452651422, 377.90285881161367, 185.7405999023897, 400.93860918065667, -1, -1"
702,"1263.491025444149, 557.5118460999602, 722.3170164091347, 4368.220925633136, 524.7598451300694, -1, -1"
703,"205.88656658947986, 2270.3683529946125, 293.0962188366143, 694.9854372155849, 1513.0506821438787, -1, -1"
704,"235.81404469677562, 516.9515990080988, 816.2861898703156, 365.2575647854155, 310.7849200346095, -1, -1"
705,"347.9116969299872, 1366.045457206759, 344.3122152090598, 160.0970644583142, 1692.2034694099523, -1, -1"
706,"647.3919192032068, 276.1689851604998, 186.19424309592705, 521.618970604862, 1077.732400438582, -1, -1"
707,"1507.137353781059, 397.5790584901405, 488.012205812965, 601.8207627369973, 4471.850431047088, -1, -1"
708,"1589.5696791373914, 834.9909375424343, 404.46250401588236, 202.75538684761767, 1276.1652504229612, -1, -1"
709,"1214.1405597386736, 918.1784879393829, 212.2338845099476, 774.1721826580184, 1533.455303293492, -1, -1"
710,"213.18911723292086, 456.22236647120815, 404.90523150666274, 1156.107124493603, 323.46697353643503, -1, -1"
711,"1135.0282731192915, 5415.136061917379, 1762.9362966672709, 197.96218179530615, 628.5128274326445, -1, -1"
712,"489.2245444821747, 299.1945546771713, 122.00543300248387, 1436.1505997505235, 3000.2666960735173, -1, -1"
713,"456.5387769766438, 840.1895575988107, 479.86817008906075, 119.56735033471509, 287.5932616162687, -1, -1"
714,"1553.45127010051, 587.6385317008103, 107.1553499951977, 523.8416798741379, 748.9137405872631, -1, -1"
715,"554.5233981140855, 800.3721672845893, 199.9975859038727, 1131.2204745969616, 301.6672138165165, -1, -1"
716,"822.8418479332475, 163.0377797007925, 591.6304079009466, 1062.5652811951902, 808.0347098748013, -1, -1"
717,"1428.10249624486, 106.39775319044375, 413.171478222357, 195.29188941314655, 304.4569647579671, -1, -1"
718,"5784.425886257502, 75.50964005070779, 360.2937045734132, 633.383956744691, 381.50168841414785, -1, -1"
719,"621.2589208587957, 125.92665597916984, 53.13221375502965, 240.76075113014483, 900.639772694093, -1, -1"
720,"929.1032619069947, 813.5015035737325, 1081.3175505458228, 1652.0250430402107, 327.0018753062617, -1, -1"
721,"1607.3977053075996, 8229.55908357683, 3573.763656129883, 369.2743167502648, 390.0106495345429, -1, -1"
722,"1912.705723315877, 9067.991474299228, 459.1836619060261, 330.02293144393445, 693.0239913017099, -1, -1"
723,"248.91456272678076, 755.562719598098, 196.5121367952877, 184.11240187752412, 189.18075415437622, -1, -1"
724,"1667.4121705020104, 307.68107825543507, 76.7809187411527, 260.1529285468399, 2485.5536655002793, -1, -1"
725,"146.87122296147032, 632.7651498646178, 1359.4250630769834, 245.9449253651287, 258.6481519235725, -1, -1"
726,"4465.782890407394, 1562.138737580242, 226.97279346372866, 61.218807096188065, 1010.405260521275, -1, -1"
727,"596.3585315967009, 228.4099924057922, 182.81015617876903, 207.9406246780038, 1866.68238108394, -1, -1"
728,"1742.2616206022335, 1419.046123235255, 3549.835701035403, 297.4249910758125, 1317.5288564834834, -1, -1"
729,"1645.8543641279548, 91.95288433478923, 1414.2630276272364, 316.81429237253315, 1465.6469455456674, -1, -1"
730,"680.7483552428556, 1672.505049672282, 2344.967143277605, 48.67257867958272, 152.9531449348392, -1, -1"
731,"1003.8086685795814, 2330.8901935792815, 127.48934835913906, 168.16788738010013, 1954.6483310914111, -1, -1"
732,"195.60380785233937, 192.43031283474141, 210.90798818989865, 2115.4863515891316, 93.33217751432626, -1, -1"
733,"750.4762047669982, 605.6196759306374, 266.3201224473762, 1003.2595694088848, 885.5649630146943, -1, -1"
734,"645.3579444609364, 236.97721867938583, 3934.057524056473, 201.8394974536492, 752.9310807741026, -1, -1"
735,"463.2896671960264, 5037.820620466161, 173.73260337141548, 2304.142920819815, 814.047851612082, -1, -1"
736,"1263.1545502946733, 897.0202778060057, 139.23606691118565, 110.76809297782489, 994.213817511654, -1, -1"
737,"1759.954200675216, 661.0950604053377, 7376.501475262627, 220.1530337461465, 453.5257250219366, -1, -1"
738,"61.117733464790824, 822.1031187415658, 793.6159703060548, 368.82476218551403, 377.7303557336855, -1, -1"
739,"840.3337100408595, 907.7393107090164, 471.1342092336578, 202.73706306883722, 1888.437093694955, -1, -1"
740,"452.49403191284694, 390.53043801030265, 1036.7881760774608, 207.20057834650459, 345.60815430268684, -1, -1"
741,"9191.267130986345, 835.4989953861455, 687.5110275100293, 1773.0716077900688, 479.3122210552027, -1, -1"
742,"247.99369455461635, 232.80800795566648, 223.9062167874642, 1463.0307012932499, 1336.4659738053283, -1, -1"
743,"892.3771314792216, 331.00805257621755, 326.7566116622011, 195.243738413022, 2101.309458413867, -1, -1"
744,"1017.8433824682795, 319.4223522372876, 346.9917546793578, 122.56915992871602, 4311.089052737287, -1, -1"
745,"1313.5242476505766, 569.010754980531, 462.8481011578672, 259.0696309052487, 1030.4217501208454, -1, -1"
746,"1595.162177311453, 1849.8502714220763, 1075.0522945352943, 3539.9617515881882, 184.68074586822223, -1, -1"
747,"1019.1055320451255, 443.14965045949356, 647.3190187593444, 181.838803451854, 1337.4754806703488, -1, -1"
748,"1056.7011383205183, 309.35483687250894, 360.5448740891062, 126.3517205703152, 1104.6418240508442, -1, -1"
749,"557.8703123353466, 204.73815575132124, 1026.0628321010945, 393.938188182272, 1651.2641226250453, -1, -1"
750,"423.19896211362396, 1283.390188727502, 638.4783069309706, 865.4374967675209, 1505.0786105772063, -1, -1"
751,"1122.2080115064189, 133.96700018618355, 1770.145238991996, 1492.5973786922555, 196.91547335870928, -1, -1"
752,"496.4209798199139, 204.69487368786054, 422.7433415782301, 352.5231827871716, 1094.285460619518, -1, -1"
753,"1844.389274744486, 1075.3413123482003, 1876.640521836665, 785.1858035489342, 881.1002983467074, -1, -1"
754,"785.0906741480132, 188.2553272333878, 198.33178533024204, 476.99871733563543, 628.8136837280952, -1, -1"
755,"1359.9660557269424, 1039.4707307302829, 79.91105271598391, 219.9264330405339, 2636.92515840539, -1, -1"
756,"2073.140982806507, 284.30872648465345, 345.80941916259565, 2137.865175263835, 740.9698770393039, -1, -1"
757,"1343.803198595406, 434.7550635681419, 281.7153433346993, 292.82433299786936, 1604.0018699971135, -1, -1"
758,"523.6858532494642, 1018.175685569637, 1982.6977829564016, 900.0135326984029, 723.648001941963, -1, -1"
759,"660.0536226645606, 2560.764009294106, 121.14043039458078, 175.50046342204524, 156.64138746380152, -1, -1"
760,"798.1525853342378, 204.8751972904539, 680.6478608662626, 176.32156663505782, 213.65915229967158, -1, -1"
761,"170.77715264718785, 625.504334229955, 293.0789515404741, 1474.2180630368257, 465.29158432542215, -1, -1"
762,"404.0061612744394, 963.3985315551902, 720.2440509988498, 456.3919998634037, 1654.9586673773204, -1, -1"
763,"1696.3347477452792, 582.1352676412428, 253.30063343696986, 170.25264449046628, 860.2529246366709, -1, -1"
764,"656.8387664616585, 507.46482162621527, 991.8382028466899, 223.4238162500793, 446.1371029359045, -1, -1"
765,"395.6885887382016, 1314.0330001146167, 1618.72805000024, 323.79088672191943, 783.7403859024623, -1, -1"
766,"373.3604568668138, 95.34403138720884, 995.3581716346278, 735.1620459434647, 305.61435502984244, -1, -1"
767,"165.9175057483443, 608.0266557659261, 811.7613182788249, 324.38223050817345, 1144.4869225881325, -1, -1"
768,"2316.796917596517, 1129.7822227506026, 385.86630882587383, 404.0040384263061, 1156.3149257801376, -1, -1"
769,"221.72346078112295, 6016.396219509236, 2774.95546198211, 385.79980176763075, 652.8942063489612, -1, -1"
770,"142.63527540631526, 1563.8140501346888, 974.2401638202889, 2183.1348090245483, 449.4540013724312, -1, -1"
771,"1972.2260008574815, 2141.461114875269, 559.8175404906652, 118.144742277312, 11638.119184563053, -1, -1"
772,"816.5516793863902, 232.5151556175802, 301.75461503178065, 406.93272582519694, 339.16223434935745, -1, -1"
773,"1284.0120783867476, 273.4168548144611, 498.67647579692016, 2504.0000348245735, 1081.5347343466678, -1, -1"
774,"579.5793542760257, 434.61718720041733, 544.27424630556, 405.9102253308872, 3082.8348930172797, -1, -1"
775,"390.1098006370744, 5177.850584035055, 389.83349383581594, 336.3279223234143, 1201.882388554791, -1, -1"
776,"647.0030769972516, 399.43978957803375, 660.4168319884316, 812.4977240435444, 812.0566316303243, -1, -1"
777,"1117.950807192988, 544.1404891511445, 227.65446095962588, 3309.4339817877462, 223.96785628843395, -1, -1"
778,"1121.9236118660945, 60.60674675148523, 158.27066303394855, 1741.051624114078, 1400.6416593943045, -1, -1"
779,"501.8745180277468, 352.1406994041695, 771.9078946232535, 569.1206039431095, 3132.9693362317416, -1, -1"
780,"1980.9997976462046, 215.7409705605526, 657.1732970982591, 228.87826318523145, 1896.71072460195, -1, -1"
781,"895.2366542018967, 2764.7393239037874, 905.9708644806738, 209.201666496568, 342.126250182537, -1, -1"
782,"38.068264780810225, 491.76909682135766, 351.24516339428766, 641.2167223267438, 43.88727863557887, -1, -1"
783,"729.2405328796169, 212.48700449780094, 2398.388407201371, 727.2667045352699, 2767.747044369411, -1, -1"
784,"645.618168979983, 11529.0849625413, 1320.4834585948472, 217.79600190167133, 1239.5407433707135, -1, -1"
785,"567.7658368609921, 2942.7799968119652, 269.02346603444244, 897.496466191876, 3070.0786820882727, -1, -1"
786,"1038.6856857257064, 593.1909978440259, 495.85618914706345, 69.507148926969, 2564.3958088398495, -1, -1"
787,"340.43287729834884, 538.7815304561335, 88.64073100822544, 190.80187664127592, 289.29963590692324, -1, -1"
788,"620.2640833158769, 174.4608096019079, 914.9197050261539, 525.4201496803536, 106.80914240667121, -1, -1"
789,"3268.3764253785193, 408.5318814405083, 423.6943043741372, 2469.3268932776996, 789.818396172245, -1, -1"
790,"670.9679474428998, 698.0733734907838, 589.4582320341034, 870.0205742192766, 294.87018834996917, -1, -1"
791,"180.29668152737187, 1718.3279576587693, 347.02608780899624, 233.59763543612547, 279.88140549837874, -1, -1"
792,"794.5238734277871, 313.48284531557954, 565.7558420706638, 4115.237926046947, 548.4976916653338, -1, -1"
793,"2074.9008827758844, 443.89067695452025, 111.43463019544097, 359.33156581522826, 1429.4435247009071, -1, -1"
794,"796.0540351536531, 187.40186995130205, 422.03274983319454, 359.23895801464835, 205.09014699582994, -1, -1"
795,"636.2417466211496, 197.26865821148343, 436.8052623409306, 148.11470292343554, 1363.2610367724471, -1, -1"
796,"358.4857029664599, 940.6648863396828, 493.1754371550601, 1108.9723213053783, 570.750242417147, -1, -1"
797,"1701.3760831474337, 724.6757938579713, 592.0461043460164, 99.5522061098537, 312.03619371992477, -1, -1"
798,"1034.2611934238862, 4379.472688386104, 1525.9443998915394, 2216.2406230503566, 425.66235005523447, -1, -1"
799,"652.3970895613734, 1983.5448448743168, 138.74170032431036, 429.5576457548151, 1396.4407738979016, -1, -1"
800,"93.254249212424, 206.64550523519512, 126.45912763621449, 928.5820811036727, 113.41861338432909, 585.9871711903295, -1"
801,"2254.710086819942, 297.0489492031718, 161.22707387393015, 1327.74662661124, 318.39333334635313, 1105.2557147619477, -1"
802,"2812.30763483258, 906.762700576503, 658.9826396280644, 1082.1916408503923, 257.5277392980302, 8036.018243172612, -1"
803,"375.2349886980512, 209.90123428834156, 560.3973090584541, 778.3688726580447, 1169.8543904647515, 7063.546564014281, -1"
804,"1587.0673442870138, 407.4759493763841, 406.0187242415127, 286.51859139756704, 327.06711005332954, 1936.746377803379, -1"
805,"54.02988189962926, 4723.117359513135, 625.8877168253234, 722.5230476129003, 315.8837254554105, 1091.2115741505431, -1"
806,"99.61060747936708, 1461.7550013230702, 231.71252674085164, 494.39594321836864, 268.51864130617025, 412.05036467681623, -1"
807,"3251.931393810398, 3232.6263042632763, 200.7167937588951, 126.3851859218182, 533.3691578306112, 1163.4226485965935, -1"
808,"1325.8740711414089, 309.28818050530447, 287.21086757457687, 7168.963958739687, 73.33777914924491, 654.9057151920352, -1"
809,"384.2417740994901, 1207.8403158762083, 295.55767998921056, 835.4416979112335, 264.3236588715336, 7433.901145499891, -1"
810,"169.86885007420244, 5685.798445442971, 286.63239645524936, 1494.8562374733176, 172.43103303517046, 890.7181858710004, -1"
811,"801.0469147672259, 699.7201002536905, 143.95549180181467, 732.8515217147409, 307.9365556245048, 335.8167689015943, -1"
812,"836.5868055487267, 51.2342006523277, 599.760103010066, 251.35762134066823, 458.39944814914776, 265.9470005430786, -1"
813,"355.26187093729993, 135.46797320428743, 677.0197136860306, 420.0392171353871, 137.4529000613843, 693.969593703299, -1"
814,"3064.4256655774557, 563.980435065786, 752.278774787376, 1288.8061950013637, 354.7777250358785, 1596.6384663937192, -1"
815,"3714.979283367419, 238.79398599352913, 581.8011278118609, 1190.049234486787, 2253.2978916401803, 166.07759642844024, -1"
816,"1298.7285885124652, 629.817268172447, 251.111698674621, 650.8847880214287, 218.81898897931015, 596.762365722147, -1"
817,"234.53603197205635, 112.16469275584346, 895.3029085362173, 1775.1705290841683, 187.54558598924817, 1992.2365011074637, -1"
818,"503.3094229025405, 296.76782232284233, 1955.9702989851125, 425.0679901211936, 1052.1228703426798, 234.3354341629782, -1"
819,"701.2742594136151, 1086.5208920867346, 512.1573664116112, 1123.266708839919, 462.0643565267734, 1516.9148828977968, -1"
820,"807.0911548509062, 1618.3474461987928, 686.6617220991313, 520.4540133397184, 403.1943394996015, 159.62190882590153, -1"
821,"560.108825685692, 297.7799485104757, 2983.3325174676634, 351.55424312395473, 330.4852526479962, 726.2170086056143, -1"
822,"425.20522390424367, 3408.2618287628475, 474.5804809271363, 498.13612463844663, 1575.6805998208245, 91.4647645839934, -1"
823,"301.7262051976404, 169.31441679332474, 638.1583537987324, 139.60877526228876, 477.2451209864556, 2101.33286755358, -1"
824,"2395.5222339481334, 634.4076561865422, 506.2852771462642, 288.1738713246958, 422.80195655941077, 1307.0992003760507, -1"
825,"2176.1412694535215, 518.200338634723, 88.49669299178461, 1663.1313956780302, 2063.083487087242, 1400.2579494495747, -1"
826,"1192.0171328782722, 189.36256324801005, 1473.6893137218544, 1430.3274767096593, 338.2489353440581, 344.86299274138463, -1"
827,"4849.350595863501, 319.4222855618169, 862.8433922627341, 304.7694457192853, 937.4909482241046, 1081.668016758789, -1"
828,"1444.830981165826, 938.5294682459978, 4342.899387061761, 407.0290321081489, 82.14373114717374, 2240.3845000114675, -1"
829,"482.80549529340794, 73.50434418985768, 541.2292081718173, 361.46335469425793, 246.98065972767145, 702.1022515689634, -1"
830,"4720.274649584415, 524.8178870773786, 164.47167982731605, 422.0459099022776, 680.3096241247852, 13899.969219550267, -1"
831,"2015.9520471646738, 1300.7983026173522, 2292.884178858951, 772.2796216780379, 1042.5036247611931, 271.19334226504725, -1"
832,"339.35473748548657, 149.2987501253438, 127.19962769415498, 873.6389689258601, 173.97255600382903, 492.722464337864, -1"
833,"287.6258644764611, 1208.7174018833084, 295.22238352632985, 111.90564276704771, 447.6096827129965, 1181.5401383367057, -1"
834,"612.2259075985523, 84.81641954810894, 454.4608500755231, 1581.5900649638622, 140.31553056015963, 4117.502797144954, -1"
835,"1143.8074644841422, 5412.368402023084, 1830.5916093463388, 782.0044453487404, 5762.537719703451, 229.9869375951701, -1"
836,"583.6867732763262, 9022.447554578219, 357.0874531107686, 327.2281222535029, 312.86440463409065, 802.4592368072274, -1"
837,"264.46277296675635, 1218.524797644002, 1741.2399775845674, 357.5640170854029, 227.01974066037639, 416.9300425882624, -1"
838,"129.61875710530938, 6510.203123202216, 271.3518312711783, 147.85529176516155, 870.3288680763004, 517.272381406311, -1"
839,"4209.158632294973, 491.0825024914293, 5006.511771781492, 2376.815919734937, 122.11661498712935, 400.2941609299822, -1"
840,"233.42696295061617, 30.49918638131988, 2324.8032968754383, 617.0240881905736, 209.7037841633819, 1915.3279562135463, -1"
841,"1066.907056273901, 1916.9252774613688, 519.7621189168531, 3406.56388288686, 403.01306389634544, 625.822884656849, -1"
842,"313.2617989504233, 422.7497314849781, 1565.2841454821225, 277.923942104048, 635.2104625938923, 86.75598868038098, -1"
843,"341.733542460247, 1437.0246382630091, 1010.92878245114, 525.6928718160596, 174.31283304872844, 365.5747925771939, -1"
844,"1159.3943199429325, 165.86224198949427, 131.22742070378737, 380.3763304205884, 337.4627579141107, 1921.1401575611787, -1"
845,"193.56939572121615, 1126.1499305104323, 1208.748593267766, 56.26968092757767, 308.5268354007018, 2593.911873602877, -1"
846,"779.7492819753653, 580.6827585495801, 309.7866528781262, 2914.677478864027, 1410.528436622167, 177.61179580023835, -1"
847,"1808.6391484187102, 2492.0110787701783, 483.64637456658727, 269.7458257935408, 71.9597653087333, 1328.1605432215492, -1"
848,"1815.7886981191014, 568.4672004946962, 1403.629389266419, 1230.6827433335118, 398.84794338217273, 7968.588538703707, -1"
849,"525.1791160807909, 258.7966172483627, 249.50356329671075, 309.768409646436, 150.10707954055422, 369.80477730226016, -1"
850,"1435.6102931238524, 964.4256659192212, 473.5772024094549, 500.9890185689306, 87.85219500563207, 1563.985033749425, -1"
851,"651.4153825073998, 361.5830108115238, 433.62098450346787, 253.76603885947785, 572.6995085256867, 1254.0350610046821, -1"
852,"1182.3784634300448, 775.3799571488191, 328.366873578939, 868.1374222985498, 353.68743221186526, 1196.2492271790068, -1"
853,"88.91414470236612, 4640.015771443184, 350.80361416138794, 5127.917113865654, 546.9652321658875, 404.5434104500319, -1"
854,"513.4838798808987, 504.96346892492215, 349.57759612468533, 532.51091219192, 3747.0738321311637, 526.3272282868884, -1"
855,"331.0262233053525, 267.7860579430668, 3481.5490352103593, 273.5843290227273, 1239.76191233472, 168.76972714227537, -1"
856,"264.55791494853764, 506.84507737429226, 429.28637622515606, 120.40156688342594, 220.60177793295168, 470.2324576021657, -1"
857,"1712.3994203740826, 720.2281338074488, 307.5521793368314, 1075.8568100750374, 439.4596678784026, 1106.7040727360352, -1"
858,"1409.9245161886993, 3406.8124943112716, 225.27413699680386, 199.39151893567242, 806.4055581544056, 1342.9689033732993, -1"
859,"1023.2513303417903, 290.65445459097316, 756.1117282424168, 605.2223561292928, 359.2407751488641, 221.16359010969896, -1"
860,"234.56621427228575, 507.23694894450944, 460.6120523282279, 300.9840241462705, 470.36300378600566, 1241.1014590308964, -1"
861,"697.3003304845873, 169.36696671724752, 2049.5974496019617, 3725.2851607610755, 311.0539252235717, 1750.8301823749748, -1"
862,"1117.817764587704, 82.45343631000503, 1678.5436980865816, 121.78756549882769, 313.79982240150554, 203.7971639497733, -1"
863,"2995.089404846798, 836.4635000048906, 1312.499223104421, 464.98104203321674, 2003.914322456194, 260.0955210832342, -1"
864,"1985.5385312614778, 997.5232296028876, 924.5113301758207, 3124.7973285991347, 639.5223666853182, 2110.5801763386626, -1"
865,"401.27295835041286, 501.90200200989966, 1127.581480069776, 85.92735725876827, 526.4749223472755, 944.4263552892673, -1"
866,"974.0918825632712, 219.07185308533312, 2302.153657043661, 216.14804046625994, 411.70579211896893, 114.78703192390984, -1"
867,"723.6294250817052, 557.7595241462681, 338.0544726679158, 696.2886645445982, 2614.4167738140027, 4575.94797801349, -1"
868,"1473.2456985879492, 889.9608739310728, 552.4132572336198, 957.4788678639545, 251.5342183520906, 1792.4841823230392, -1"
869,"1550.7921453924935, 899.1880376638478, 1413.2745133902108, 538.1443122379115, 1106.6054540508721, 549.2359805691774, -1"
870,"749.1428569875344, 779.3930331592126, 164.70967612276417, 547.0717693115313, 1480.8688328348094, 340.935139687603, -1"
871,"633.4455837738439, 416.32990496212557, 291.9853153794332, 127.18379256709066, 328.98827923780044, 625.8894848151341, -1"
872,"294.81324458932846, 177.80099363393828, 322.7059059630579, 604.1120420188314, 295.15229057362916, 1113.3822451864025, -1"
873,"775.6065461311027, 3059.2247785531536, 2019.2376509573178, 374.9001223152472, 100.26833209761963, 306.7008488188608, -1"
874,"368.4110532322096, 406.3680531987201, 998.3250864707254, 2201.784953242263, 320.2303830892655, 63.216829833969115, -1"
875,"697.2742823788087, 6298.266365592974, 1422.0898837000373, 426.2329676698012, 4980.931847315188, 1566.875862546984, -1"
876,"207.26457021364325, 3798.3721775045938, 365.7757780451981, 1429.604174971566, 1386.1682558849157, 1841.6753695813372, -1"
877,"462.809466393079, 1491.0937733273804, 802.5748758017324, 508.7450684625856, 921.4755713415052, 1415.4605993002704, -1"
878,"465.73476652916673, 1887.1747881227923, 116.60378575433086, 339.8238331390272, 1188.2669791085114, 437.81667849165035, -1"
879,"1190.3401253935103, 173.67130498092084, 552.1107691706176, 2576.1732537167736, 211.79048815366937, 940.4311343546751, -1"
880,"930.4252643368523, 1762.437970134486, 364.32256839210527, 431.05907591227583, 286.79221397558604, 236.5350719215566, -1"
881,"596.9092979689657, 860.7034618154887, 318.01590168411764, 1106.9256554534038, 172.4849556317818, 250.69071833613668, -1"
882,"5681.104294113256, 140.12097906058594, 1250.21352629939, 600.8607863448779, 672.5504085156256, 710.7558542142199, -1"
883,"534.1072459736758, 242.59474861159418, 232.85283331791757, 133.1724661906519, 480.9406435609349, 3470.769335422988, -1"
884,"276.82800187066266, 1764.6955700090243, 285.4398699070887, 519.0498786966515, 123.57245319183025, 168.42172652614587, -1"
